CHR	POS	CMASS6608026	CMASS6607991	CMASS6389722	CMASS6169445	CMASS6169461	CMASS6169443
chr7	18109386	4	10	6	4	2	8
chr7	18109387	4	9	6	4	2	8
chr7	18109388	4	9	6	4	2	8
chr7	18109389	4	9	6	4	2	8
chr7	18109390	4	9	6	4	2	8
chr7	18109391	4	9	6	4	2	8
chr7	18109392	5	9	6	4	2	8
chr7	18109393	4	9	7	4	2	7
chr7	18109394	4	9	7	4	2	7
chr7	18109395	4	9	7	3	2	7
chr7	18109396	5	9	7	3	2	7
chr7	18109397	5	9	7	3	2	7
chr7	18109398	5	9	7	3	2	7
chr7	18109399	5	9	7	3	2	7
chr7	18109400	5	9	7	3	2	7
chr7	18109401	6	9	7	3	2	7
chr7	18109402	6	8	7	3	2	7
chr7	18109403	6	8	7	3	2	8
chr7	18109404	7	8	7	3	2	8
chr7	18109405	7	8	7	3	1	8
chr7	18109406	7	8	7	3	1	8
chr7	18109407	7	8	7	3	1	8
chr7	18109408	7	8	7	3	1	8
chr7	18109409	7	8	7	3	1	8
chr7	18109410	8	8	7	3	1	8
chr7	18109411	8	8	7	3	1	8
chr7	18109412	8	7	7	3	1	8
chr7	18109413	8	7	7	3	1	8
chr7	18109414	8	7	7	3	1	8
chr7	18109415	8	7	7	3	1	8
chr7	18109416	8	7	7	3	1	8
chr7	18109417	8	7	7	3	1	8
chr7	18109418	8	7	7	3	1	8
chr7	18109419	8	7	7	4	1	8
chr7	18109420	8	7	7	4	1	8
chr7	18109421	8	7	7	4	1	8
chr7	18109422	8	7	7	4	1	7
chr7	18109423	8	7	7	4	1	7
chr7	18109424	8	7	7	4	1	7
chr7	18109425	8	7	6	4	1	6
chr7	18109426	8	7	6	4	1	5
chr7	18109427	8	7	6	4	1	5
chr7	18109428	8	7	6	4	1	6
chr7	18109429	8	7	6	4	1	6
chr7	18109430	7	7	6	4	1	6
chr7	18109431	7	7	6	4	1	6
chr7	18109432	6	7	6	4	1	6
chr7	18109433	6	7	6	4	1	6
chr7	18109434	6	7	6	4	1	6
chr7	18109435	6	7	6	3	1	6
chr7	18109436	6	7	6	3	1	6
chr7	18109437	6	8	6	3	1	6
chr7	18109438	6	8	6	3	1	6
chr7	18109439	6	8	6	3	1	6
chr7	18109440	6	8	6	3	1	6
chr7	18109441	6	7	6	3	2	6
chr7	18109442	7	7	6	3	2	6
chr7	18109443	7	8	6	3	2	6
chr7	18109444	7	8	6	3	2	6
chr7	18109445	7	8	6	3	2	6
chr7	18109446	7	8	6	3	2	6
chr7	18109447	7	8	6	3	2	5
chr7	18109448	7	8	7	3	2	5
chr7	18109449	7	8	7	3	3	5
chr7	18109450	7	8	8	3	3	5
chr7	18109451	7	8	8	2	3	6
chr7	18109452	7	8	8	2	3	6
chr7	18109453	7	8	8	2	3	6
chr7	18109454	7	8	8	2	3	6
chr7	18109455	7	8	8	2	3	6
chr7	18109456	7	8	8	2	3	6
chr7	18109457	7	8	9	2	3	6
chr7	18109458	7	8	9	2	3	6
chr7	18109459	7	8	9	2	3	7
chr7	18109460	7	8	9	2	3	7
chr7	18109461	7	8	9	2	3	7
chr7	18109462	7	8	9	2	3	7
chr7	18109463	7	8	9	2	2	7
chr7	18109464	7	8	9	2	2	7
chr7	18109465	7	8	9	2	2	7
chr7	18109466	7	8	9	2	2	7
chr7	18109467	7	8	9	2	2	7
chr7	18109468	7	8	9	2	2	7
chr7	18109469	7	8	9	2	2	7
chr7	18109470	7	8	9	2	2	7
chr7	18109471	7	8	9	2	2	7
chr7	18109472	7	8	9	1	2	7
chr7	18109473	7	8	9	1	2	7
chr7	18109474	7	8	9	1	2	7
chr7	18109475	7	7	9	1	2	7
chr7	18109476	7	7	9	1	2	7
chr7	18109477	7	7	9	1	2	7
chr7	18109478	7	7	9	1	2	6
chr7	18109479	7	7	8	1	2	6
chr7	18109480	7	7	8	1	2	6
chr7	18109481	7	6	8	1	2	6
chr7	18109482	7	6	8	1	2	6
chr7	18109483	7	6	8	1	2	6
chr7	18109484	7	6	8	1	2	6
chr7	18109485	7	6	7	1	2	6
chr7	18109486	7	6	7	1	2	6
chr7	18109487	8	6	7	1	2	6
chr7	18109488	8	6	7	1	2	6
chr7	18109489	8	6	7	1	2	6
chr7	18109490	8	6	7	1	2	6
chr7	18109491	8	6	7	1	2	6
chr7	18109492	8	6	7	1	2	6
chr7	18109493	8	6	7	1	2	6
chr7	18109494	8	5	7	1	2	6
chr7	18109495	8	5	7	1	2	6
chr7	18109496	8	5	7	1	2	6
chr7	18109497	8	5	7	1	2	6
chr7	18109498	8	4	6	1	2	6
chr7	18109499	8	4	5	1	2	6
chr7	18109500	8	4	5	1	2	6
chr7	18109501	8	4	5	2	2	6
chr7	18109502	8	4	5	2	2	6
chr7	18109503	8	4	5	2	2	5
chr7	18109504	8	4	5	2	2	5
chr7	18109505	8	4	5	2	2	5
chr7	18109506	8	4	5	2	2	5
chr7	18109507	8	3	5	2	2	4
chr7	18109508	8	3	5	2	2	4
chr7	18109509	8	2	5	2	2	5
chr7	18109510	8	2	4	2	2	5
chr7	18109511	8	2	4	3	2	5
chr7	18109512	8	2	4	4	2	5
chr7	18109513	8	2	5	4	2	5
chr7	18109514	8	2	5	4	2	5
chr7	18109515	8	2	5	4	2	5
chr7	18109516	8	2	5	4	2	5
chr7	18109517	7	2	5	4	2	5
chr7	18109518	7	2	4	4	2	5
chr7	18109519	7	2	4	4	2	5
chr7	18109520	7	2	5	4	2	5
chr7	18109521	6	2	5	4	2	5
chr7	18109522	6	2	5	4	2	5
chr7	18109523	6	2	5	4	2	5
chr7	18109524	6	2	5	4	2	5
chr7	18109525	6	2	5	4	3	5
chr7	18109526	5	2	5	4	3	5
chr7	18109527	5	3	5	4	3	5
chr7	18109528	5	3	5	4	3	4
chr7	18109529	4	3	6	4	3	5
chr7	18109530	4	3	6	4	3	5
chr7	18109531	4	3	6	4	3	5
chr7	18109532	4	3	6	4	3	5
chr7	18109533	4	3	6	4	3	5
chr7	18109534	4	3	6	4	3	5
chr7	18109535	3	3	6	4	3	5
chr7	18109536	3	3	7	4	3	5
chr7	18109537	3	3	7	4	3	5
chr7	18109538	3	3	7	4	3	6
chr7	18109539	3	4	7	4	3	6
chr7	18109540	3	4	7	4	3	6
chr7	18109541	3	4	7	4	3	6
chr7	18109542	3	4	7	4	3	6
chr7	18109543	3	4	7	4	3	6
chr7	18109544	3	4	7	3	3	6
chr7	18109545	3	4	7	3	3	6
chr7	18109546	3	4	8	3	3	6
chr7	18109547	3	4	8	3	3	6
chr7	18109548	3	4	8	3	3	6
chr7	18109549	3	4	8	4	3	6
chr7	18109550	3	4	8	4	3	6
chr7	18109551	3	5	8	4	3	6
chr7	18109552	3	5	8	4	3	6
chr7	18109553	3	5	8	5	3	5
chr7	18109554	3	5	8	5	3	5
chr7	18109555	3	5	8	5	3	5
chr7	18109556	3	5	8	5	3	5
chr7	18109557	3	5	9	5	3	5
chr7	18109558	3	5	9	5	3	5
chr7	18109559	3	5	9	5	3	5
chr7	18109560	3	5	9	5	3	5
chr7	18109561	3	5	10	5	3	5
chr7	18109562	3	4	10	5	3	5
chr7	18109563	3	5	10	5	3	5
chr7	18109564	3	5	10	5	3	5
chr7	18109565	4	5	10	5	3	5
chr7	18109566	4	5	10	5	2	5
chr7	18109567	3	5	10	5	2	5
chr7	18109568	3	4	10	5	2	5
chr7	18109569	3	4	10	5	2	5
chr7	18109570	3	4	10	5	2	5
chr7	18109571	3	4	10	5	2	5
chr7	18109572	3	4	10	5	2	5
chr7	18109573	3	4	9	5	2	5
chr7	18109574	3	4	9	5	1	5
chr7	18109575	3	4	8	5	1	5
chr7	18109576	3	4	8	5	1	4
chr7	18109577	3	4	8	5	1	4
chr7	18109578	3	4	8	5	1	4
chr7	18109579	3	4	8	5	1	4
chr7	18109580	3	4	8	6	1	4
chr7	18109581	3	4	8	6	2	4
chr7	18109582	3	4	7	6	2	4
chr7	18109583	3	4	7	6	2	4
chr7	18109584	3	4	7	6	2	3
chr7	18109585	3	4	7	6	2	3
chr7	18109586	3	4	7	6	2	3
chr7	18109587	3	4	7	6	3	3
chr7	18109588	3	4	7	6	3	3
chr7	18109589	3	4	7	6	3	3
chr7	18109590	4	4	7	6	3	3
chr7	18109591	4	4	7	6	3	3
chr7	18109592	4	4	7	6	3	3
chr7	18109593	4	4	7	6	3	3
chr7	18109594	4	4	7	6	4	3
chr7	18109595	4	4	7	6	4	3
chr7	18109596	4	4	7	6	4	3
chr7	18109597	4	4	7	6	4	3
chr7	18109598	4	4	7	6	4	3
chr7	18109599	4	4	7	6	4	3
chr7	18109600	4	4	7	6	4	3
chr7	18109601	4	4	7	6	4	3
chr7	18109602	4	5	8	6	4	3
chr7	18109603	4	5	9	6	5	3
chr7	18109604	4	5	9	6	5	4
chr7	18109605	4	5	9	6	5	4
chr7	18109606	4	5	9	6	5	4
chr7	18109607	4	5	9	6	5	4
chr7	18109608	4	5	9	6	5	4
chr7	18109609	4	5	9	6	5	4
chr7	18109610	4	5	9	6	5	4
chr7	18109611	4	5	9	6	5	4
chr7	18109612	3	6	9	6	5	4
chr7	18109613	3	6	9	6	5	5
chr7	18109614	3	6	9	6	5	5
chr7	18109615	3	6	9	6	5	5
chr7	18109616	4	6	9	6	5	5
chr7	18109617	4	6	9	6	5	5
chr7	18109618	5	6	10	6	5	5
chr7	18109619	5	6	10	6	5	5
chr7	18109620	5	6	10	6	6	5
chr7	18109621	5	6	10	6	6	5
chr7	18109622	5	6	10	6	6	5
chr7	18109623	5	6	10	6	6	5
chr7	18109624	5	6	10	6	6	6
chr7	18109625	5	6	10	6	6	6
chr7	18109626	5	6	10	5	6	6
chr7	18109627	5	6	10	5	6	6
chr7	18109628	5	6	10	5	6	6
chr7	18109629	5	6	10	5	6	6
chr7	18109630	5	6	10	5	6	6
chr7	18109631	5	6	10	5	6	6
chr7	18109632	5	6	10	5	6	6
chr7	18109633	5	6	11	5	6	6
chr7	18109634	5	6	11	5	7	5
chr7	18109635	5	6	11	5	7	5
chr7	18109636	5	6	11	4	7	5
chr7	18109637	5	6	11	3	7	5
chr7	18109638	5	6	10	3	7	5
chr7	18109639	5	6	10	3	7	5
chr7	18109640	5	6	10	4	7	5
chr7	18109641	5	6	10	5	7	5
chr7	18109642	5	6	10	5	7	5
chr7	18109643	5	6	10	5	7	5
chr7	18109644	5	6	10	5	7	5
chr7	18109645	5	6	9	5	7	5
chr7	18109646	5	6	9	6	7	5
chr7	18109647	5	6	9	6	7	5
chr7	18109648	6	6	9	6	7	5
chr7	18109649	6	6	9	6	7	5
chr7	18109650	6	6	9	6	6	5
chr7	18109651	6	6	9	6	6	5
chr7	18109652	6	5	9	6	6	5
chr7	18109653	6	5	9	6	6	5
chr7	18109654	6	5	8	6	6	4
chr7	18109655	6	5	9	6	6	4
chr7	18109656	6	5	9	6	6	4
chr7	18109657	6	5	9	6	6	4
chr7	18109658	6	5	9	6	6	4
chr7	18109659	6	5	9	6	6	4
chr7	18109660	6	5	9	6	6	4
chr7	18109661	6	5	8	6	6	4
chr7	18109662	6	5	8	6	6	4
chr7	18109663	6	5	8	6	6	3
chr7	18109664	6	4	8	6	6	3
chr7	18109665	6	4	8	6	6	3
chr7	18109666	6	4	8	6	6	3
chr7	18109667	6	4	8	6	6	3
chr7	18109668	6	4	8	6	6	3
chr7	18109669	6	4	8	6	6	3
chr7	18109670	6	4	8	6	6	3
chr7	18109671	6	4	7	6	6	4
chr7	18109672	7	4	7	6	6	4
chr7	18109673	7	4	7	6	6	4
chr7	18109674	7	4	7	5	6	4
chr7	18109675	8	4	8	6	6	4
chr7	18109676	8	3	8	6	6	4
chr7	18109677	8	3	8	6	6	4
chr7	18109678	8	4	8	5	6	4
chr7	18109679	8	4	8	5	6	4
chr7	18109680	8	4	8	5	6	4
chr7	18109681	8	4	8	5	6	4
chr7	18109682	8	4	7	6	6	4
chr7	18109683	8	4	7	6	6	4
chr7	18109684	8	4	7	6	6	4
chr7	18109685	8	4	7	6	6	4
chr7	18109686	8	4	6	6	6	4
chr7	18109687	8	4	7	6	6	4
chr7	18109688	8	3	7	6	6	4
chr7	18109689	8	3	7	6	7	4
chr7	18109690	7	3	7	6	7	4
chr7	18109691	7	3	7	6	7	4
chr7	18109692	7	3	7	6	7	4
chr7	18109693	7	3	7	6	7	4
chr7	18109694	7	3	7	6	7	4
chr7	18109695	7	3	7	6	7	4
chr7	18109696	7	3	8	6	7	4
chr7	18109697	7	3	8	6	7	4
chr7	18109698	7	3	8	6	7	4
chr7	18109699	6	3	8	6	7	4
chr7	18109700	6	3	8	6	7	4
chr7	18109701	6	3	8	6	7	4
chr7	18109702	6	3	8	6	8	4
chr7	18109703	6	3	8	6	8	4
chr7	18109704	6	3	8	6	8	4
chr7	18109705	6	3	8	5	8	4
chr7	18109706	6	4	8	5	7	4
chr7	18109707	6	4	9	5	7	4
chr7	18109708	6	4	9	5	7	4
chr7	18109709	6	4	9	5	7	4
chr7	18109710	6	4	9	5	7	4
chr7	18109711	6	4	9	5	7	4
chr7	18109712	6	4	9	5	6	4
chr7	18109713	6	4	9	5	6	4
chr7	18109714	6	4	9	5	6	4
chr7	18109715	5	4	9	5	6	4
chr7	18109716	5	4	9	5	6	4
chr7	18109717	5	4	9	5	6	4
chr7	18109718	5	4	9	5	6	4
chr7	18109719	5	4	9	5	5	4
chr7	18109720	5	4	9	5	5	4
chr7	18109721	5	4	9	5	5	4
chr7	18109722	5	4	9	5	5	4
chr7	18109723	5	4	9	5	5	4
chr7	18109724	5	4	9	5	5	4
chr7	18109725	5	4	9	5	5	4
chr7	18109726	5	4	9	5	5	4
chr7	18109727	5	3	8	5	5	4
chr7	18109728	5	3	7	6	4	4
chr7	18109729	5	3	7	6	5	3
chr7	18109730	5	3	7	6	5	3
chr7	18109731	5	3	7	6	5	4
chr7	18109732	5	3	7	6	5	4
chr7	18109733	5	3	7	6	5	4
chr7	18109734	5	3	7	6	5	4
chr7	18109735	5	3	7	6	5	4
chr7	18109736	5	3	7	6	5	4
chr7	18109737	5	2	7	6	5	4
chr7	18109738	6	2	7	6	5	3
chr7	18109739	6	2	7	6	5	3
chr7	18109740	6	2	7	6	5	3
chr7	18109741	5	2	7	6	5	3
chr7	18109742	5	2	7	6	5	3
chr7	18109743	4	2	6	6	5	3
chr7	18109744	4	3	6	6	5	3
chr7	18109745	4	3	6	6	4	3
chr7	18109746	4	3	6	6	4	3
chr7	18109747	4	3	6	6	4	3
chr7	18109748	4	3	6	6	4	3
chr7	18109749	4	3	6	6	4	2
chr7	18109750	4	3	6	6	4	2
chr7	18109751	4	3	6	6	4	2
chr7	18109752	4	3	6	6	4	3
chr7	18109753	4	3	6	6	4	3
chr7	18109754	4	3	6	6	4	3
chr7	18109755	4	4	6	6	4	3
chr7	18109756	4	4	6	6	4	3
chr7	18109757	4	4	6	6	4	3
chr7	18109758	4	4	5	6	4	3
chr7	18109759	4	5	5	6	3	3
chr7	18109760	4	5	5	6	3	3
chr7	18109761	4	5	5	6	3	3
chr7	18109762	4	5	5	6	3	3
chr7	18109763	4	5	5	6	3	3
chr7	18109764	4	5	5	6	3	3
chr7	18109765	4	5	5	5	3	3
chr7	18109766	4	5	5	4	3	3
chr7	18109767	4	5	5	4	3	3
chr7	18109768	4	5	5	4	3	3
chr7	18109769	4	5	5	4	3	3
chr7	18109770	4	5	5	4	3	3
chr7	18109771	4	5	5	3	3	3
chr7	18109772	4	5	5	3	4	3
chr7	18109773	3	5	5	3	4	3
chr7	18109774	3	5	5	3	4	3
chr7	18109775	3	5	5	3	4	3
chr7	18109776	3	5	5	3	4	3
chr7	18109777	3	5	6	3	4	3
chr7	18109778	3	5	6	3	4	3
chr7	18109779	3	5	6	3	4	3
chr7	18109780	3	5	5	3	4	3
chr7	18109781	3	5	5	3	4	3
chr7	18109782	3	5	5	3	4	3
chr7	18109783	3	5	5	3	4	3
chr7	18109784	3	5	5	3	4	3
chr7	18109785	3	5	5	3	4	3
chr7	18109786	3	5	5	3	4	3
chr7	18109787	3	5	5	3	4	3
chr7	18109788	3	5	6	3	4	3
chr7	18109789	3	5	6	3	4	3
chr7	18109790	4	5	6	3	4	3
chr7	18109791	4	5	6	3	4	3
chr7	18109792	4	5	6	3	4	3
chr7	18109793	4	5	6	3	4	3
chr7	18109794	4	5	6	3	4	3
chr7	18109795	4	5	6	3	4	3
chr7	18109796	4	5	6	3	4	2
chr7	18109797	3	5	6	3	4	2
chr7	18109798	3	5	6	3	4	2
chr7	18109799	4	5	6	3	4	2
chr7	18109800	3	5	5	2	4	2
chr7	18109801	3	5	5	2	4	2
chr7	18109802	3	5	5	2	4	2
chr7	18109803	3	4	5	2	4	2
chr7	18109804	3	4	5	2	4	2
chr7	18109805	3	4	5	2	4	3
chr7	18109806	3	4	5	2	4	3
chr7	18109807	3	4	5	1	4	3
chr7	18109808	3	4	5	1	4	3
chr7	18109809	3	4	5	1	4	3
chr7	18109810	3	4	5	1	4	3
chr7	18109811	3	4	5	1	4	3
chr7	18109812	3	4	4	1	4	3
chr7	18109813	3	5	4	1	4	3
chr7	18109814	3	5	4	1	3	3
chr7	18109815	3	5	4	1	3	3
chr7	18109816	3	6	4	1	3	3
chr7	18109817	3	7	4	1	3	3
chr7	18109818	3	7	4	1	3	3
chr7	18109819	3	7	4	1	3	4
chr7	18109820	3	7	4	1	3	4
chr7	18109821	3	7	3	1	3	4
chr7	18109822	3	7	3	1	3	4
chr7	18109823	3	7	3	1	3	4
chr7	18109824	3	7	3	1	3	4
chr7	18109825	3	7	3	1	3	4
chr7	18109826	3	7	3	1	3	4
chr7	18109827	3	7	4	1	2	4
chr7	18109828	4	7	4	1	2	4
chr7	18109829	4	7	4	1	2	4
chr7	18109830	4	7	4	1	2	4
chr7	18109831	4	6	4	1	2	4
chr7	18109832	4	6	3	1	2	4
chr7	18109833	4	6	3	1	2	4
chr7	18109834	4	6	3	1	2	4
chr7	18109835	4	6	3	1	2	4
chr7	18109836	4	6	3	1	2	4
chr7	18109837	4	6	3	1	2	4
chr7	18109838	4	6	3	1	2	4
chr7	18109839	4	6	5	1	2	4
chr7	18109840	4	6	5	1	2	4
chr7	18109841	4	6	5	1	2	4
chr7	18109842	5	6	5	1	2	4
chr7	18109843	5	6	5	1	2	4
chr7	18109844	5	6	6	1	2	4
chr7	18109845	5	6	6	1	2	4
chr7	18109846	5	6	7	1	2	4
chr7	18109847	5	6	7	1	2	4
chr7	18109848	5	6	7	1	2	4
chr7	18109849	5	6	7	1	2	4
chr7	18109850	5	6	7	1	2	4
chr7	18109851	5	6	7	1	2	4
chr7	18109852	5	6	7	1	2	4
chr7	18109853	5	6	7	0	3	4
chr7	18109854	5	6	8	0	2	4
chr7	18109855	5	6	8	0	2	4
chr7	18109856	6	6	8	0	2	3
chr7	18109857	6	6	9	0	2	3
chr7	18109858	6	6	9	0	2	3
chr7	18109859	6	6	9	0	2	3
chr7	18109860	6	6	9	0	2	3
chr7	18109861	6	6	9	0	2	3
chr7	18109862	6	6	9	0	2	3
chr7	18109863	5	6	10	0	2	3
chr7	18109864	6	6	10	0	2	3
chr7	18109865	6	6	10	0	2	3
chr7	18109866	6	7	10	0	2	3
chr7	18109867	6	7	10	0	2	3
chr7	18109868	6	7	10	0	2	3
chr7	18109869	6	6	10	0	2	4
chr7	18109870	7	6	10	0	2	4
chr7	18109871	7	6	10	0	2	4
chr7	18109872	7	6	10	0	2	4
chr7	18109873	7	6	10	0	2	4
chr7	18109874	7	6	10	0	3	4
chr7	18109875	7	6	10	0	3	4
chr7	18109876	7	6	10	0	3	4
chr7	18109877	7	6	10	0	3	3
chr7	18109878	7	6	10	0	3	3
chr7	18109879	7	6	10	0	3	3
chr7	18109880	7	5	10	0	3	3
chr7	18109881	7	5	10	0	3	3
chr7	18109882	7	5	10	0	3	3
chr7	18109883	7	5	10	0	3	3
chr7	18109884	7	5	10	0	3	3
chr7	18109885	7	5	10	0	3	3
chr7	18109886	7	5	10	0	3	3
chr7	18109887	8	5	10	0	3	3
chr7	18109888	9	5	10	0	3	3
chr7	18109889	9	5	10	0	3	3
chr7	18109890	9	5	11	0	3	3
chr7	18109891	9	5	11	0	3	4
chr7	18109892	9	5	11	0	3	4
chr7	18109893	9	5	11	0	3	4
chr7	18109894	9	5	11	0	3	4
chr7	18109895	9	5	11	0	3	4
chr7	18109896	9	5	11	0	3	4
chr7	18109897	9	5	11	0	2	5
chr7	18109898	9	5	11	0	3	5
chr7	18109899	9	5	11	0	3	5
chr7	18109900	9	5	11	0	4	5
chr7	18109901	9	5	11	0	4	5
chr7	18109902	9	5	10	0	4	5
chr7	18109903	9	5	10	0	4	5
chr7	18109904	9	5	10	0	4	5
chr7	18109905	9	5	10	0	4	5
chr7	18109906	9	5	11	0	4	5
chr7	18109907	9	6	11	0	4	5
chr7	18109908	9	6	11	0	4	5
chr7	18109909	9	6	11	0	4	5
chr7	18109910	9	6	11	0	4	5
chr7	18109911	9	6	11	0	4	5
chr7	18109912	9	6	11	0	4	5
chr7	18109913	9	6	10	0	4	6
chr7	18109914	9	6	10	1	4	6
chr7	18109915	9	6	10	1	4	6
chr7	18109916	9	6	10	1	4	6
chr7	18109917	9	6	11	1	4	6
chr7	18109918	9	6	11	1	4	6
chr7	18109919	9	6	11	1	4	6
chr7	18109920	9	6	11	1	4	6
chr7	18109921	9	6	11	1	4	6
chr7	18109922	9	6	11	1	4	6
chr7	18109923	9	6	11	2	4	6
chr7	18109924	8	6	11	2	4	6
chr7	18109925	8	6	11	2	4	6
chr7	18109926	8	6	11	2	4	6
chr7	18109927	8	6	11	2	4	6
chr7	18109928	8	6	12	2	4	6
chr7	18109929	8	6	12	2	4	6
chr7	18109930	8	6	12	2	4	5
chr7	18109931	8	6	13	2	4	5
chr7	18109932	8	6	13	2	4	5
chr7	18109933	8	6	13	2	4	5
chr7	18109934	9	6	13	2	4	5
chr7	18109935	9	6	13	2	4	5
chr7	18109936	9	6	13	2	4	5
chr7	18109937	9	6	13	2	4	5
chr7	18109938	9	5	13	2	4	5
chr7	18109939	9	5	13	2	4	5
chr7	18109940	9	5	13	2	4	5
chr7	18109941	9	4	13	2	4	5
chr7	18109942	9	3	13	2	4	5
chr7	18109943	9	3	13	2	4	5
chr7	18109944	9	3	13	2	4	4
chr7	18109945	9	3	13	2	4	4
chr7	18109946	9	3	13	2	4	5
chr7	18109947	9	3	13	2	4	5
chr7	18109948	9	3	13	2	4	5
chr7	18109949	9	3	13	2	4	5
chr7	18109950	9	3	13	2	4	5
chr7	18109951	9	3	14	2	4	5
chr7	18109952	10	3	13	2	4	5
chr7	18109953	9	3	13	2	4	5
chr7	18109954	9	3	13	2	4	5
chr7	18109955	9	4	13	2	4	5
chr7	18109956	9	4	13	2	4	5
chr7	18109957	9	4	13	2	4	5
chr7	18109958	9	4	13	2	4	5
chr7	18109959	9	4	13	3	4	5
chr7	18109960	9	5	13	3	4	5
chr7	18109961	9	5	13	3	4	5
chr7	18109962	9	5	13	3	4	5
chr7	18109963	9	5	13	3	4	5
chr7	18109964	9	5	11	3	4	5
chr7	18109965	9	5	11	4	4	5
chr7	18109966	9	5	11	4	4	5
chr7	18109967	8	5	11	4	4	5
chr7	18109968	8	5	11	4	4	5
chr7	18109969	8	5	10	4	4	5
chr7	18109970	8	5	10	4	4	5
chr7	18109971	8	5	10	4	4	5
chr7	18109972	8	5	10	4	4	5
chr7	18109973	8	5	10	4	4	5
chr7	18109974	9	5	10	4	4	5
chr7	18109975	9	5	10	4	4	5
chr7	18109976	9	5	10	4	4	5
chr7	18109977	9	5	10	4	4	5
chr7	18109978	9	5	11	4	3	5
chr7	18109979	9	5	10	4	3	5
chr7	18109980	9	5	10	4	3	5
chr7	18109981	8	5	10	4	3	6
chr7	18109982	8	5	9	4	3	6
chr7	18109983	8	5	9	4	3	6
chr7	18109984	8	5	9	4	3	6
chr7	18109985	8	5	9	4	3	6
chr7	18109986	8	5	9	4	3	6
chr7	18109987	8	5	9	4	3	7
chr7	18109988	8	5	8	4	3	7
chr7	18109989	7	5	8	4	3	7
chr7	18109990	8	5	8	4	3	7
chr7	18109991	8	4	8	4	3	7
chr7	18109992	8	4	8	4	3	7
chr7	18109993	9	4	8	4	3	7
chr7	18109994	9	4	8	4	3	6
chr7	18109995	8	4	8	4	3	6
chr7	18109996	8	4	8	4	3	6
chr7	18109997	8	4	8	4	3	6
chr7	18109998	8	4	8	4	5	6
chr7	18109999	8	4	8	4	4	6
chr7	18110000	8	4	8	4	4	6
chr7	18110001	9	4	8	4	4	6
chr7	18110002	9	4	8	4	4	6
chr7	18110003	9	4	8	4	4	6
chr7	18110004	9	4	8	4	4	6
chr7	18110005	9	4	8	4	4	6
chr7	18110006	9	4	8	4	4	6
chr7	18110007	10	4	8	4	4	6
chr7	18110008	10	5	8	4	4	6
chr7	18110009	10	4	8	5	4	6
chr7	18110010	10	4	9	5	4	6
chr7	18110011	10	4	9	5	4	6
chr7	18110012	9	4	9	6	4	6
chr7	18110013	8	4	9	6	4	6
chr7	18110014	8	4	9	6	4	6
chr7	18110015	8	4	8	6	4	6
chr7	18110016	8	4	8	6	4	5
chr7	18110017	8	5	8	6	4	5
chr7	18110018	8	5	8	6	4	5
chr7	18110019	8	5	8	6	4	5
chr7	18110020	8	5	8	6	4	6
chr7	18110021	8	5	8	6	4	6
chr7	18110022	8	5	9	6	4	5
chr7	18110023	8	6	9	6	3	5
chr7	18110024	8	6	9	6	3	5
chr7	18110025	8	6	9	6	2	5
chr7	18110026	8	6	9	6	2	5
chr7	18110027	8	6	9	6	2	5
chr7	18110028	8	6	9	6	2	5
chr7	18110029	8	6	9	6	2	5
chr7	18110030	9	6	9	6	2	5
chr7	18110031	9	6	8	6	2	5
chr7	18110032	9	5	8	6	2	5
chr7	18110033	9	5	8	6	2	5
chr7	18110034	9	6	9	6	2	5
chr7	18110035	9	6	9	6	2	5
chr7	18110036	9	6	9	6	2	5
chr7	18110037	9	6	9	6	2	5
chr7	18110038	9	6	9	6	2	4
chr7	18110039	9	6	9	5	2	4
chr7	18110040	8	6	9	5	2	4
chr7	18110041	8	6	9	5	2	4
chr7	18110042	8	6	8	5	3	4
chr7	18110043	8	6	8	5	3	4
chr7	18110044	8	6	8	5	3	4
chr7	18110045	8	6	8	5	3	4
chr7	18110046	8	6	8	5	3	4
chr7	18110047	8	6	8	5	3	4
chr7	18110048	8	6	8	4	3	4
chr7	18110049	8	6	8	4	3	4
chr7	18110050	8	6	8	4	3	6
chr7	18110051	8	6	8	4	4	6
chr7	18110052	8	6	8	4	4	6
chr7	18110053	8	6	7	4	4	6
chr7	18110054	8	7	7	4	4	6
chr7	18110055	8	7	7	5	4	6
chr7	18110056	8	7	6	5	4	6
chr7	18110057	8	7	6	5	4	6
chr7	18110058	8	7	6	5	4	6
chr7	18110059	7	8	6	6	4	6
chr7	18110060	7	8	6	6	4	6
chr7	18110061	7	8	6	6	4	6
chr7	18110062	7	8	6	6	4	6
chr7	18110063	7	8	6	6	4	6
chr7	18110064	7	8	6	6	4	6
chr7	18110065	7	8	6	6	4	6
chr7	18110066	7	8	6	6	4	6
chr7	18110067	7	8	6	6	5	6
chr7	18110068	7	8	6	6	5	6
chr7	18110069	7	8	6	6	5	6
chr7	18110070	7	8	6	6	5	7
chr7	18110071	7	8	6	6	5	6
chr7	18110072	7	8	6	6	5	6
chr7	18110073	7	8	6	6	5	6
chr7	18110074	7	8	6	6	5	6
chr7	18110075	7	8	6	6	5	6
chr7	18110076	8	8	5	6	5	6
chr7	18110077	7	8	5	6	5	6
chr7	18110078	7	8	5	6	5	6
chr7	18110079	7	8	5	6	5	6
chr7	18110080	7	7	5	6	5	6
chr7	18110081	7	7	5	6	5	7
chr7	18110082	8	7	5	6	5	7
